Havaintopaikka;ELY-keskus;Päivämäärä;LevätilanneNum;LevätilanneTxt;Seuranta;Ylläpito;Lisätiedot;Latitude_DD;Longitude_DD;Vuosi;DayOfYear;Ilma_Lämpötila_7d_C;Sadanta_7d_mm;Tuuli_7d_ms
Pyhäjärvi (34.031.1.001)/Valtakunnallinen sinileväseuranta (Kauttua);Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-09-15;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;61.102608333333336;22.17801111111111;2021;258;12.314285714285717;15.200000000000001;10.814285714285715
Toiviaisjärvi (04.552.1.013)/Valtakunnallinen sinileväseuranta;Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-09-15;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;63.55544444444444;26.50725277777778;2021;258;8.757142857142858;23.3;11.5
Kiuruvesi (04.523.1.001)/Valtakunnallinen sinileväseuranta;Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-09-15;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;63.64651666666666;26.643327777777777;2021;258;8.757142857142856;22.400000000000002;11.157142857142857
Kirkkojärvi (24.021.1.005)/Valtakunnallinen sinileväseuranta (Järvelän uimaranta);Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-09-15;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;60.249094444444445;23.469116666666665;2021;258;12.671428571428573;18.0;13.12857142857143
Hiidenvesi (23.031.1.001)/Rotarien sinileväseuranta (Hiidenranta);Uudenmaan elinkeino-, liikenne- ja ympäristökeskus;2021-09-15;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;60.3474;24.286;2021;258;12.500000000000002;19.8;12.157142857142858
Kaupunginlampi (59.337.1.001)/Valtakunnallinen sinileväseuranta;Kainuun elinkeino-, liikenne- ja ympäristökeskus;2021-09-15;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;64.22710000000001;27.7134;2021;258;8.528571428571428;33.0;13.014285714285714
Jumalisjärvi (59.692.1.001)/Valtakunnallinen sinileväseuranta;Kainuun elinkeino-, liikenne- ja ympäristökeskus;2021-09-15;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;64.7265;29.2243;2021;258;7.7;28.9;11.414285714285715
Korpijärvi (59.692.1.005)/Valtakunnallinen sinileväseuranta;Kainuun elinkeino-, liikenne- ja ympäristökeskus;2021-09-15;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;64.7101;29.178700000000003;2021;258;7.671428571428572;28.9;11.414285714285715
Sääksjärvi (35.152.1.001)/Valtakunnallinen sinileväseuranta (Madekallio);Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-09-16;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;61.3844;22.3119;2021;259;10.928571428571429;14.900000000000002;10.27142857142857
Iso Mertalampi (04.810.1.004)/Lahti luoteisnurkassa;Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus;2021-09-19;1;;-;Kokeneen käyttäjän ylläpitämä;;62.672977777777774;29.612083333333334;2021;262;7.328571428571428;26.599999999999998;13.842857142857142
Vanajavesi (yhd.)/Kuhanselkä, Mälkiäinen;Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-09-19;1;;-;Tavallisen käyttäjän ylläpitämä;;61.19894166666666;24.26691111111111;2021;262;8.528571428571428;1.6;12.599999999999998
Sääksjärvi (35.152.1.001)/Kuovinkuja;Uudenmaan elinkeino-, liikenne- ja ympäristökeskus;2021-09-20;1;;-;Tavallisen käyttäjän ylläpitämä;;61.39669444444444;22.309305555555557;2021;263;7.971428571428571;0.1;10.157142857142857
Sääksjärvi (35.152.1.001)/Valtakunnallinen sinileväseuranta (Madekallio);Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-09-21;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;61.3844;22.3119;2021;264;7.585714285714286;0.1;8.485714285714286
Lämsänjärvi (59.111.1.001)/Valtakunnallinen sinileväseuranta (Lämsänjärven uimaranta);Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-09-21;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;Tuuli kuljettanut järven itäpäähän hieman levämassaa.;64.996125;25.54858888888889;2021;264;5.942857142857143;0.1;7.671428571428572
Valvatus (04.213.1.002)/Valtakunnallinen sinileväseuranta;Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-09-21;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;62.214936111111115;27.84323611111111;2021;264;6.928571428571429;2.5;9.471428571428572
Kevätön (04.652.1.026)/Valtakunnallinen sinileväseuranta;Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-09-21;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;63.0927;27.6154;2021;264;6.328571428571428;5.199999999999999;9.157142857142858
Aumanalanen (04.611.1.017)/Ranta;Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-09-21;1;;-;Asiantuntijan ylläpitämä;;63.06455555555555;27.660330555555554;2021;264;6.1571428571428575;5.199999999999999;9.157142857142858
Kuuhankavesi (14.371.1.001)/Valtakunnallinen sinileväseuranta (Kirkkoselkä);Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-09-21;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;62.384;26.416800000000002;2021;264;6.728571428571429;2.1999999999999997;8.714285714285717
Ukki (35.731.1.002)/Valtakunnallinen sinileväseuranta;Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-09-21;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;61.4667;24.0726;2021;264;7.685714285714285;1.0;10.385714285714286
Kirkkojärvi (35.713.1.022)/Valtakunnallinen sinileväseuranta;Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-09-21;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;61.454600000000006;24.0425;2021;264;7.771428571428571;1.0;10.385714285714286
Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Kranstolppa);Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-09-21;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;61.4111;23.5004;2021;264;7.785714285714286;0.4;9.214285714285714
Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Kirkkojärvi, Lempoisten uimala);Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-09-21;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;61.32566666666667;23.745122222222225;2021;264;7.628571428571428;0.30000000000000004;9.328571428571431
Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Mäyriänranta);Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-09-21;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;61.340500000000006;23.6469;2021;264;7.571428571428571;0.5;8.657142857142857
Dragsfjärden (92.113.1.001)/Valtakunnallinen sinileväseuranta;Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-09-21;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;60.0577;22.4609;2021;264;8.62857142857143;0.0;14.285714285714286
Hangonselän saaristoalue (92.113)/Valtakunnallinen sinileväseuranta (Hertsböleviken);Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-09-21;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;60.03111388888889;22.547500000000003;2021;264;9.2;0.5;19.628571428571426
Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Maatialanlahti);Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-09-21;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;61.47893611111111;23.548508333333334;2021;264;7.6428571428571415;0.2;9.314285714285713
Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Halkoniemi);Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-09-21;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;61.4587;23.522;2021;264;7.657142857142857;0.2;9.314285714285713
Köyliönjärvi (34.054.1.001)/Valtakunnallinen sinileväseuranta (Yttilän Otta);Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-09-21;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;61.1055;22.3583;2021;264;7.571428571428571;0.1;9.400000000000002
Köyliönjärvi (34.054.1.001)/Valtakunnallinen sinileväseuranta (Yttilän Otta);Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-09-21;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;61.1055;22.3583;2021;264;7.571428571428571;0.1;9.400000000000002
Turun rannikkoalue (95.11)/Valtakunnallinen sinileväseuranta (Seili);Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-09-22;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;60.23625277777778;21.955005555555555;2021;265;8.642857142857142;0.1;19.228571428571428
Turun rannikkoalue (95.11)/Valtakunnallinen sinileväseuranta (Seilin intensiiviasema);Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-09-22;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;60.25559722222222;21.953341666666667;2021;265;7.971428571428572;0.1;13.257142857142856
Alajärvi (35.892.1.004)/Sammonlahden suu;Hämeen elinkeino-, liikenne- ja ympäristökeskus;2021-09-22;1;;-;Tavallisen käyttäjän ylläpitämä;;60.96907777777778;24.36816111111111;2021;265;6.928571428571429;0.1;8.8
Mannervesi/Valtakunnallinen sinileväseuranta (Iso Marjakari);Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-09-22;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;Vielä on levää, mutta vain vähän. Näkyvyys oleellisesti parantunut.;61.00546388888889;21.313005555555556;2021;265;7.585714285714286;0.0;9.485714285714286
Kallavesi (yhd.)/Iivarinsalo;Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-09-22;1;;-;Tavallisen käyttäjän ylläpitämä;Rantaan ajautunut pieni juotti.;62.82224444444445;27.83424722222222;2021;265;6.6;1.2;8.22857142857143
Vanajavesi (yhd.)/Valtakunnallinen sinileväseuranta (Retulansaari);Hämeen elinkeino-, liikenne- ja ympäristökeskus;2021-09-22;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;61.18027222222222;24.301725;2021;265;7.514285714285714;0.4;8.82857142857143
Kirkkojärvi (24.021.1.005)/Valtakunnallinen sinileväseuranta (Järvelän uimaranta);Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-09-22;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;60.249094444444445;23.469116666666665;2021;265;7.7285714285714295;0.1;11.642857142857142
Urajärvi (14.123.1.001)/Valtakunnallinen sinileväseuranta;Hämeen elinkeino-, liikenne- ja ympäristökeskus;2021-09-22;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;60.9192;26.386599999999998;2021;265;7.214285714285715;0.1;9.4
Päijänne (yhd.)/Rotarien sinileväseuranta (Honkaniemi, Lohikuja);Uudenmaan elinkeino-, liikenne- ja ympäristökeskus;2021-09-22;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;Ensimmäistä kertaa tänään rannassa juuri havaittavissa vähän sinilevää. Olin jo oikeastaan lopettanut havainnoinnin tältä vuodelta.;61.18231111111111;25.522577777777776;2021;265;7.385714285714286;0.4;10.000000000000002
Kiteenjärvi (02.022.1.001)/Valtakunnallinen sinileväseuranta (Postinrannan uimaranta);Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus;2021-09-22;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;Epäilys vähäisestä määrästä;62.098800000000004;30.1524;2021;265;6.3428571428571425;0.0;9.671428571428573
Kirkkojärvi (95.110.1.020)/Valtakunnallinen sinileväseuranta (Rymättylän Kirkkojärvi);Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-09-23;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;60.370916666666666;21.933008333333333;2021;266;8.12857142857143;25.7;15.585714285714285
Kiteenjärvi (02.022.1.001)/Valtakunnallinen sinileväseuranta (Postinrannan uimaranta);Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus;2021-09-23;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;62.098800000000004;30.1524;2021;266;6.171428571428571;0.3;10.671428571428573
Vimpelinlampi (59.337.1.002)/Valtakunnallinen sinileväseuranta;Kainuun elinkeino-, liikenne- ja ympäristökeskus;2021-09-23;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;64.2137;27.6884;2021;266;5.185714285714285;0.0;10.12857142857143
Rokuanjärvi (57.045.1.002)/Valtakunnallinen sinileväseuranta;Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-09-23;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;64.5393;26.535800000000002;2021;266;5.085714285714286;0.1;10.557142857142859
Korpijärvi (59.692.1.005)/Valtakunnallinen sinileväseuranta;Kainuun elinkeino-, liikenne- ja ympäristökeskus;2021-09-27;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;64.7101;29.178700000000003;2021;270;5.128571428571428;3.9;9.885714285714284
Hiidenvesi (23.031.1.001)/Rotarien sinileväseuranta (Hiidenranta);Uudenmaan elinkeino-, liikenne- ja ympäristökeskus;2021-09-27;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;Sinilevän määrä on vähenemässä. Lähellä olevassa poukamassa oli vielä kohtuullisesti levää, mutta havaintopaikassa enää varsin vähän.;60.33500555555556;24.28537777777778;2021;270;7.8999999999999995;22.6;11.157142857142857
Lappajärvi (47.031.1.001)/Valtakunnallinen sinileväseuranta (Kivitippu);Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-09-27;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;63.2474;23.6437;2021;270;7.228571428571429;11.3;11.328571428571427
Lämsänjärvi (59.111.1.001)/Valtakunnallinen sinileväseuranta (Lämsänjärven uimaranta);Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-09-28;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;Vielä on hieman rannalle ajautunutta levää havaittavissa.;64.9965;25.546100000000003;2021;271;7.271428571428572;5.8999999999999995;11.928571428571429
Vesijärvi (35.731.1.001)/Valtakunnallinen sinileväseuranta;Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-09-28;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;61.4681;24.0836;2021;271;8.299999999999999;11.1;11.64285714285714
Kirkkojärvi (35.713.1.022)/Valtakunnallinen sinileväseuranta;Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-09-28;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;61.454600000000006;24.0425;2021;271;8.271428571428572;11.1;11.64285714285714
Siilinjärvi (04.611.1.010)/Valtakunnallinen sinileväseuranta (Siilinlahti);Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-09-28;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;63.073;27.671300000000002;2021;271;7.2;7.7;10.828571428571427
Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Maatialanlahti);Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-09-28;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;61.47893611111111;23.548508333333334;2021;271;8.285714285714286;12.2;11.214285714285717
Pöljänjärvi (04.652.1.003)/Valtakunnallinen sinileväseuranta;Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-09-28;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;63.1247;27.6244;2021;271;7.2714285714285705;7.7;10.828571428571427
Syvä-Kumpunen (04.611.1.018)/Ranta;Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-09-28;1;;-;Asiantuntijan ylläpitämä;;63.063761111111106;27.65293611111111;2021;271;7.2142857142857135;7.7;10.828571428571427
Kallavesi (yhd.)/Valtakunnallinen sinileväseuranta (Simpan uimaranta);Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-09-28;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;62.98281666666667;27.680336111111114;2021;271;7.728571428571429;7.800000000000001;11.55714285714286
Pyhitty (04.257.1.023)/Valtakunnallinen sinileväseuranta;Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-09-28;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;62.2585;27.231499999999997;2021;271;7.0857142857142845;7.8999999999999995;10.27142857142857
Vihnusjärvi (35.213.1.001)/Valtakunnallinen sinileväseuranta;Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-09-28;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;61.484119444444445;23.533486111111113;2021;271;8.3;12.2;11.214285714285717
Ukonvesi (Saimaa) (04.151.1.001)/Valtakunnallinen sinileväseuranta (Launialan uimaranta);Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-09-28;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;Hieman kerääntyy pinnalle muttei vielä lauttaannu;61.69085555555555;27.32122222222222;2021;271;7.342857142857143;8.5;10.342857142857143
Kiuruvesi (04.523.1.001)/Valtakunnallinen sinileväseuranta;Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-09-28;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;63.64666666666667;26.64321111111111;2021;271;7.085714285714286;7.0;10.442857142857145
Unnukka (04.271.1.001)/Valtakunnallinen sinileväseuranta (Kalmalahti);Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-09-28;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;62.484700000000004;27.781;2021;271;7.428571428571429;7.5;10.22857142857143
Kallavesi (yhd.)/Vaajasalo, eteläranta;Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-09-28;1;;-;Tavallisen käyttäjän ylläpitämä;Tyynessä avovedessä.;62.89588611111111;27.832283333333333;2021;271;7.557142857142858;7.5;11.314285714285715
Valkjärvi (36.019.1.001)/Valtakunnallinen sinileväseuranta (Isoselkä);Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-09-28;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;61.75261666666667;22.034508333333335;2021;271;8.242857142857142;17.2;12.442857142857141
Sääksjärvi (35.152.1.001)/Kuovinkuja;Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-09-28;1;;-;Tavallisen käyttäjän ylläpitämä;;61.39669444444444;22.309305555555557;2021;271;8.385714285714286;15.899999999999999;11.928571428571429
Juurusvesi - Akonvesi (04.611.1.001)/Kotkatniemi;Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-09-28;1;;-;Tavallisen käyttäjän ylläpitämä;;62.94594166666666;27.812158333333333;2021;271;7.828571428571428;7.800000000000001;11.55714285714286
Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Kranstolppa);Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-09-29;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;61.4111;23.5004;2021;272;8.428571428571429;12.000000000000002;11.742857142857144
Haukivesi (Saimaa) (04.211.1.001)/Valtakunnallinen sinileväseuranta (Joroisselkä, venesataman uimaranta);Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-09-29;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;62.16231944444444;27.87553611111111;2021;272;7.542857142857144;7.4;10.371428571428572
Vanajavesi (yhd.)/Valtakunnallinen sinileväseuranta (Retulansaari);Hämeen elinkeino-, liikenne- ja ympäristökeskus;2021-09-29;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;61.18027222222222;24.301725;2021;272;8.214285714285715;9.899999999999999;11.2
Mynälahden ulko-osa/Rotarien sinileväseuranta (Hakkenpää);Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-09-29;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;60.50185277777778;21.62895277777778;2021;272;9.871428571428572;35.4;14.814285714285715
Dragsfjärden (92.113.1.001)/Valtakunnallinen sinileväseuranta;Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-09-29;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;"Lähinnä ""pallosinilevää""";60.0577;22.4609;2021;272;10.357142857142858;32.199999999999996;18.257142857142856
Pyhäjärvi (04.391.1.001)/Valtakunnallinen sinileväseuranta (Sorvanniemi);Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus;2021-09-29;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;rannalla hippusia, selällä ei ollut;61.8949;29.9965;2021;272;7.271428571428571;6.499999999999999;10.214285714285714
Soivionjärvi (61.332.1.001)/Valtakunnallinen sinileväseuranta (Soivionlahti);Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-09-29;1;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;65.7503;29.400199999999998;2021;272;5.928571428571429;0.6;10.042857142857143
